Class;DesignRole;Approaches;Method;LOC;CC;Efferent;NOP;Smell;
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.contribuinteNaoInscrito.AlterarItemDAE;TRANSACAO; R, D ;process;83;28;14;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.AlterarItemDAE;TRANSACAO; R, D ;initialize;357;143;14;0;Muitos Desvios
br.gov.se.sefaz.sae.conciliacaoBancaria.to.repasse.GerarArqDASRepasseBB;TRANSACAO; R ;gravarArquivo;107;18;15;1;Método Longo
br.gov.se.sefaz.sae.ne.EntidadeMotivoTalao;ENTITY; D ;setDsDescricao;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeTipoDesconto;ENTITY; D ;setDtInicioVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeMotivoReceita;ENTITY; D ;setDsMotivoReceita;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeConvenioProdutoGNRE;ENTITY; D ;getEntidadeProdutoSAE;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialCmdSQLContaRepasse;13;2;8;6;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.daeAvulso.GerarItemICMSContribuinteNaoInscrito;TRANSACAO; R ;initialize;84;27;8;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeConversaoReceita;ENTITY; D ;getEntidadeTipoOperacao;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;validarDadosDAE;43;26;12;2;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeHistUnidadeTalao;ENTITY; D ;getEntidadeUnidade;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirValoresToDocumento;109;34;5;2;Muitos Desvios
br.gov.se.sefaz.sae.oper.to.alteracao.viaEletronica.ExcluirDAEManualViaEletronica;TRANSACAO; R ;process;195;74;18;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarAlteracaoDae;25;8;14;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;obterDAE;132;9;17;1;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; R ;validar;104;18;24;0;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.reemissao.GerarReemissaoDAESIT;TRANSACAO; R ;process;93;28;11;0;Método Longo
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoGNREOnLine;BACKGROUNDPROCESS; D ;validarSituacaoDocumento;31;16;13;3;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeReceita;ENTITY; D ;getEntidadeOrgao;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;validarMesAnoDAE;11;6;3;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorTalonario;GERENCIADORBASE; R, D ;registrarHistoricoDAEManual;12;2;5;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeHistUnidadeTalao;ENTITY; D ;setDtOperacao;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;registrarHistoricoCustodialGRCmdSQL;56;7;8;5;Muitos Parâmetros
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorConcBancBase;GERENCIADORBASE; R, D ;calcularPrazoCompensacao;12;4;5;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadePeriodicidadeApuracao;ENTITY; D ;setDtInicioVigencia;4;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.ConsultarHistoricoCustodiais;TRANSACAO; R ;process;102;27;17;0;Muitos Desvios
br.gov.se.sefaz.sae.ne.EntidadeHistUnidadeTalao;ENTITY; D ;set_dtOperacao;8;2;3;1;Muitos Desvios
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovConsolidadoDAS;BACKGROUNDPROCESS; R, D ;validarDocumentoMovimentoConsolidado;62;13;28;1;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.emissaoDAE.to.especial.contribuinteNaoInscrito.GerarItemReceitaOutrosOrgaos;TRANSACAO; R, D ;process;76;33;11;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarItensDED;103;113;9;5;Método Longo
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R ;atribuirItemDAEPSDI;93;27;14;3;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorOperacional;GERENCIADORBASE; R, D ;alterarDadosGNRESessao;199;110;14;4;Método Longo
br.gov.se.sefaz.sae.ng.GerenciadorIsencaoTributos;GERENCIADORBASE; R, D ;obterDetalheIsencao;11;3;7;4;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.arquivo.ProcessarArquivoRecebidoBase;BACKGROUNDPROCESS; R, D ;registrarPendenciaArquivo;11;2;5;5;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeGrupoProduto;ENTITY; D ;setDsGrupo;5;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.ne.PendenciaArquivoSAE;PENDENCIAARQUIVO; R, D ;PendenciaArquivoSAE;4;1;3;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeHistDataFechamentoMensal;ENTITY; D ;setCdPessoaOperacao;11;3;2;1;Muitos Desvios
br.gov.se.sefaz.sae.custodiais.to.percentCalculoReceita.IncluirPercentCalculoReceita;TRANSACAO; R, D ;process;77;33;12;0;Muitos Desvios
br.gov.se.sefaz.sae.concBanc.ng.GerenciadorRepasse;GERENCIADORBASE; R, D ;gravarHistoricoRepasseFinanceiroSql;20;2;8;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarHistoricoDAESQL;30;8;12;10;Muitos Parâmetros
br.gov.se.sefaz.sae.consultas.to.documento.IdentificacaoDoc;TRANSACAO; R, D ;montaDocumentoConsistente;35;11;11;5;Muitos Parâmetros
br.gov.se.sefaz.sae.emissaoDAE.to.TransacaoEmissaoDAE;TRANSACAO; R, D ;atribuirItemDAEContribuinteInscrito;135;56;20;3;Método Longo
br.gov.se.sefaz.sae.talonario.to.excluirViaEletronica.ConfirmaExclusaoViaEletronica;TRANSACAO; R ;process;40;4;19;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;exibirCamposDAE;199;83;19;2;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;obterDAEsValidosPorChequeDevolvido;9;1;4;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorIntegracao;GERENCIADORBASE; R, D ;gerarDAESIT;120;41;19;6;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.consultas.to.talonario.ConsultaAvancadaTalonario;CONSULTAAVANCADATRANSBASE; R, D ;montaDoctoSaida;24;3;8;5;Muitos Parâmetros
br.gov.se.sefaz.sae.tb.conciliacaoBancaria.ProcessarArqMovOnLineGNREOnLine;BACKGROUNDPROCESS; R, D ;validar;99;16;21;0;Alto Acoplamento Efferent
br.gov.se.sefaz.sae.ne.EntidadePercentCalculoReceita;ENTITY; D ;getEntidadeMotivoReceita;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.consultas.to.contribuinte.ListarPeriodoDocumentosRecolhidos;TRANSACAO; R, D ;setItensDocumento;14;3;5;4;Muitos Parâmetros
br.gov.se.sefaz.sae.oper.to.TransacaoOperacional;TRANSACAO; R, D ;verificarAlteracaoDadosConciliacao;125;76;7;2;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorConsulta;GERENCIADORBASE; R, D ;obterArquivosEnviadosPeloSAE;11;1;5;4;Muitos Parâmetros
br.gov.se.sefaz.sae.ne.EntidadeMotivoDAEManual;ENTITY; D ;getEntiadeSituacaoDAEManual;4;2;2;0;Muitos Desvios
br.gov.se.sefaz.sae.ng.GerenciadorDocArrecadacao;GERENCIADORBASE; R, D ;registrarPrescricaoCancelamentoDAE;14;2;6;6;Muitos Parâmetros
br.gov.se.sefaz.sae.ng.GerenciadorCustodiais;[CONSTANTES]; R, D ;obterEntidadeTipoContribCateg;12;1;3;6;Muitos Parâmetros
